% Model:              6reg_allT_k_eps_result_new_kIn_epsIn_HOT_JET.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:54
% Dimension:          2
% Nodes:              84581
% Expressions:        1
% Description:        Surface
% r                       z                        Temperature
2.749999999999988E-4      0.015993136134037442     422.8994967361956
0.011333609212030755      0                        355.28984070520175
0.011447373657230085      0                        350.5713608735125
0.011333609212030755      1.0571355183384446E-4    354.81598940704083
0.011447373657230085      1.0571355183384446E-4    349.5994217734434
0.011333609212030755      2.1142710366768892E-4    354.09271017526106
0.011447373657230085      2.1142710366768892E-4    347.9386886362277
0                         0.016311581520474478     422.8994952129539
1.374999999999994E-4      0.016311581520474478     422.899495891902
2.749999999999988E-4      0.016311581520474478     422.8994978807356
0                         0.016630026906911514     422.89949635517223
1.374999999999994E-4      0.016630026906911514     422.8994970327969
2.749999999999988E-4      0.016630026906911514     422.8994990278495
0.011565114453866258      0                        346.55752307422756
0.01168285525050243       0                        342.8336057437658
0.011565114453866258      1.0571355183384447E-4    345.04121599980095
0.01168285525050243       1.0571355183384447E-4    341.3251198460674
0.011565114453866258      2.1142710366768894E-4    343.0430740917082
0.01168285525050243       2.1142710366768894E-4    339.41636726192445
