% Model:              BurgersEquation.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:49
% Dimension:          2
% Nodes:              181621
% Expressions:        1
% Description:        Surface
% X                       par1par                  Dependent variable u
-0.9306666666666668       0                        0.2160974818522264
-0.9293333333333333       0                        0.22018534145757582
-0.9279999999999999       0                        0.2242693736133126
-0.9266666666666666       0                        0.2283494708404435
-0.9253333333333332       0                        0.23242552575132663
-0.9239999999999999       0                        0.2364975383459621
-0.9226666666666666       0                        0.24056540146179045
-0.9213333333333333       0                        0.24462900803302934
-0.9199999999999999       0                        0.24868835805967887
-0.9186666666666667       0                        0.2527433447124993
-0.9173333333333333       0                        0.256793861264509
-0.9159999999999999       0                        0.260839907715708
-0.9146666666666666       0                        0.26488137758700847
-0.9133333333333332       0                        0.26891816450711914
-0.9119999999999999       0                        0.2729502684760402
-0.9106666666666666       0                        0.2769775833816093
-0.9093333333333333       0                        0.28100000322506136
-0.9079999999999999       0                        0.2850175280063963
-0.9066666666666667       0                        0.28903005199709253
-0.9053333333333333       0                        0.293037469587689
-0.9040000000000001       0                        0.29703978077818594
-0.9026666666666667       0                        0.30103688024035635
-0.9013333333333333       0                        0.30502866277076035
-0.8999999999999999       0                        0.3090151283693982
-0.8986666666666666       0                        0.312996172124924
-0.8973333333333333       0                        0.31697168925657626
-0.8959999999999999       0                        0.3209416797643551
-0.8946666666666667       0                        0.32490603917031813
-0.8933333333333333       0                        0.3288646631329714
-0.8920000000000001       0                        0.3328175516523152
-0.8906666666666668       0                        0.33676460070026043
-0.8893333333333335       0                        0.34070570639110404
-0.8880000000000001       0                        0.3446408687248463
-0.8866666666666669       0                        0.34856998413962964
-0.8853333333333335       0                        0.35249294922199453
-0.8840000000000001       0                        0.356409763971941
-0.8826666666666668       0                        0.3603203253101459
-0.8813333333333334       0                        0.3642245303117724
-0.8800000000000001       0                        0.36812237897682043
-0.8786666666666668       0                        0.3720137687247267
-0.8773333333333335       0                        0.3758985971355806
-0.8760000000000001       0                        0.37977686420938206
-0.8746666666666669       0                        0.3836484678804731
-0.8733333333333335       0                        0.38751330625009417
-0.8720000000000001       0                        0.39137137931824545
-0.8706666666666668       0                        0.39522258555023626
-0.8693333333333334       0                        0.39906682358460327
-0.8680000000000001       0                        0.4029040934213466
-0.8666666666666668       0                        0.4067342940727211
-0.8653333333333335       0                        0.41055732473061934
-0.8640000000000001       0                        0.4143731853950415
-0.8626666666666669       0                        0.4181817756410775
-0.8613333333333335       0                        0.4219829952299513
-0.8600000000000001       0                        0.42577684416166295
-0.8586666666666668       0                        0.4295632225899369
-0.8573333333333334       0                        0.4333420308612149
-0.8560000000000001       0                        0.4371132689754972
-0.8546666666666668       0                        0.4408768376808493
-0.8533333333333335       0                        0.4446326379247257
-0.8520000000000001       0                        0.4483806697071264
-0.8506666666666669       0                        0.4521208343860711
-0.8493333333333335       0                        0.4558530335257282
-0.8480000000000001       0                        0.45957726712609787
-0.8466666666666668       0                        0.46329343717066696
-0.8453333333333334       0                        0.4670014458559235
-0.8440000000000001       0                        0.4707012931818678
-0.8426666666666668       0                        0.4743928817728691
-0.8413333333333335       0                        0.47807611447324144
-0.8400000000000001       0                        0.4817509912829852
-0.8386666666666669       0                        0.485417415482664
-0.8373333333333335       0                        0.4890752905798234
-0.8360000000000001       0                        0.49272461657446365
-0.8346666666666668       0                        0.49636529741855095
-0.8333333333333334       0                        0.4999972372981638
-0.8320000000000001       0                        0.5036204362133022
-0.8306666666666668       0                        0.5072347988024353
-0.8293333333333335       0                        0.5108402299453706
-0.8280000000000001       0                        0.5144367296421082
-0.8266666666666669       0                        0.518024203232611
-0.8253333333333335       0                        0.5216025563055019
-0.8240000000000001       0                        0.5251717888607812
-0.8226666666666668       0                        0.5287318069547857
-0.8213333333333334       0                        0.5322825168999306
-0.8200000000000001       0                        0.5358239186962157
-0.8186666666666668       0                        0.5393559191311166
-0.8173333333333335       0                        0.5428784252557031
-0.8160000000000001       0                        0.5463914370699756
-0.8146666666666669       0                        0.5498948621071977
-0.8133333333333335       0                        0.5533886081718411
-0.812                    0                        0.5568726752639059
-0.8106666666666668       0                        0.5603469716769753
-0.8093333333333333       0                        0.5638114059835508
-0.808                    0                        0.5672659781836326
-0.8066666666666668       0                        0.5707105973455329
-0.8053333333333335       0                        0.5741451728242919
-0.804                    0                        0.5775697046199101
-0.8026666666666669       0                        0.5809841025897151
-0.8013333333333335       0                        0.5843882768856717
-0.8                      0                        0.58778222750778
-0.7986666666666667       0                        0.5911658651165456
-0.7973333333333333       0                        0.5945391006751173
-0.796                    0                        0.5979019341834951
-0.7946666666666667       0                        0.6012542771193968
-0.7933333333333334       0                        0.6045960412712887
-0.792                    0                        0.607927226639171
-0.7906666666666669       0                        0.6112477455318768
-0.7893333333333334       0                        0.6145575105771933
-0.788                    0                        0.6178565217751207
-0.7866666666666667       0                        0.6211446922793821
-0.7853333333333333       0                        0.6244219355709553
-0.784                    0                        0.6276882516498407
-0.7826666666666667       0                        0.63094355452829
-0.7813333333333334       0                        0.6341877585542095
-0.78                     0                        0.6374208637275991
-0.7786666666666668       0                        0.6406427849327423
-0.7773333333333334       0                        0.6438534373980741
-0.776                    0                        0.6470528211235947
-0.7746666666666667       0                        0.6502408518789835
-0.7733333333333333       0                        0.6534174457866668
-0.772                    0                        0.6565826028466447
-0.7706666666666667       0                        0.6597362397272173
-0.7693333333333334       0                        0.6628782734581229
-0.768                    0                        0.6660087040393615
-0.7666666666666668       0                        0.6691274490509372
-0.7653333333333334       0                        0.672234426443078
-0.764                    0                        0.675329636215784
-0.7626666666666667       0                        0.6784129968737019
-0.7613333333333333       0                        0.681484427300582
-0.76                     0                        0.6845439274964246
-0.7586666666666667       0                        0.6875914169033108
-0.7573333333333334       0                        0.6906268153513997
-0.756                    0                        0.6936501228406916
