% Model:              DA_Temp_h=147mm_regv6_58BOS.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 9 2026, 10:39
% Dimension:          2
% Nodes:              22321
% Expressions:        1
% Description:        Surface
% R                       Z                        Temperature
1.500000000000006E-4      0.0935072727272727       488.11472893486285
0.022505696202531664      0                        300.21744756172376
0.02250569620253166       2.672727272727273E-4     300.3862070564374
0                         0.09578727272727272      486.0873405742822
1.5000000000000058E-4     0.09578727272727272      486.0764612841377
0.022840189873417738      0                        298.85681106856276
0.02284018987341774       2.6727272727272743E-4    298.9841171654596
0                         0.0980181818181818       484.0993007568214
1.5000000000000058E-4     0.09801818181818177      484.0886428699051
0.02318354430379748       0                        297.83472156744875
0.023183544303797477      2.6727272727272743E-4    297.9292415445754
0                         0.10019999999999998      482.1637944250651
1.5000000000000056E-4     0.10019999999999998      482.15336501137966
0.0235357594936709        0                        297.0759030853479
0.023535759493670896      2.6727272727272743E-4    297.145028670003
0                         0.10233272727272727      480.28241960986276
1.500000000000005E-4      0.10233272727272728      480.2722240631684
0.023896835443037993      0                        296.51875384287627
0.02389683544303799       2.6727272727272743E-4    296.56868620184474
0                         0.10441636363636364      478.45633551924266
1.5000000000000047E-4     0.10441636363636365      478.44637800685626
0.02426677215189875       0                        296.1139759798244
0.024266772151898753      2.6727272727272743E-4    296.1496309243697
0                         0.10645090909090908      476.68633676040196
1.5000000000000047E-4     0.10645090909090908      476.67662069778993
0.02464556962025318       0                        295.82286853439285
0.024645569620253178      2.6727272727272743E-4    295.84804852608505
0                         0.10843636363636362      474.9728878937718
1.5000000000000042E-4     0.10843636363636364      474.9634164482904
0.025033227848101275      0                        295.61555766733244
0.02503322784810127       2.6727272727272743E-4    295.63316041607317
0                         0.11037272727272728      473.3162105344077
1.5000000000000045E-4     0.11037272727272728      473.3069867200556
0.02542974683544305       0                        295.4693290676302
0.02542974683544305       2.672727272727274E-4     295.48151755891735
0                         0.11226                  471.71633506999575
1.500000000000004E-4      0.11226                  471.7073621950985
0.02583512658227849       0                        295.3671485082911
0.025835126582278486      2.6727272727272743E-4    295.3755079102629
0                         0.1140981818181818       470.1730252000592
1.5000000000000037E-4     0.11409818181818178      470.16430725745533
0.02624936708860761       0                        295.2964037178336
0.026249367088607607      2.6727272727272743E-4    295.30208499253064
0                         0.11588727272727273      468.6859601591409
1.5000000000000037E-4     0.11588727272727274      468.6775018792595
0.026672468354430393      0                        295.24786813892996
0.026672468354430396      2.6727272727272743E-4    295.2516963672776
0                         0.11762727272727272      467.2545991740298
1.5000000000000037E-4     0.11762727272727272      467.2464058744153
0.02710443037974685       0                        295.21486895235404
0.027104430379746854      2.6727272727272743E-4    295.2174252264387
0                         0.11931818181818181      465.8782509275529
1.5000000000000034E-4     0.11931818181818181      465.870329011872
0.02754525316455697       0                        295.19263316772964
0.027545253164556974      2.6727272727272743E-4    295.1943253130732
